FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-22 11:16:13

Total deployment events: 464
Number of node-function combinations: 84

Event Type Summary:
  Deployment events: 6
  Replica events: 400
  Network events: 58

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 297.0s | replica    | rpi3_27              | fio                       | startup replica of fio
t= 298.0s | replica    | rpi3_27              | fio                       | setup replica of fio
t= 299.0s | replica    | rpi3_27              | fio                       | finish replica of fio
t= 300.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t= 301.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t= 302.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t= 303.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t= 304.0s | replica    | rpi3_27              | fio                       | deploy replica of fio
t= 305.0s | replica    | rpi3_27              | fio                       | startup replica of fio
t= 306.0s | replica    | rpi3_27              | fio                       | setup replica of fio
t= 307.0s | replica    | rpi3_27              | fio                       | finish replica of fio
t= 308.0s | replica    | rockpi_14            | python-pi                 | deploy replica of python-pi
t= 309.0s | replica    | rpi3_28              | fio                       | deploy replica of fio
t= 310.0s | replica    | rpi3_28              | fio                       | startup replica of fio
t= 311.0s | replica    | rpi3_28              | fio                       | setup replica of fio
t= 312.0s | replica    | rpi3_28              | fio                       | finish replica of fio
t= 313.0s | replica    | rockpi_14            | python-pi                 | startup replica of python-pi
t= 314.0s | replica    | rockpi_14            | python-pi                 | setup replica of python-pi
t= 315.0s | replica    | rockpi_14            | python-pi                 | finish replica of python-pi
t= 316.0s | replica    | rockpi_14            | python-pi                 | deploy replica of python-pi
t= 317.0s | replica    | rockpi_14            | python-pi                 | startup replica of python-pi
t= 318.0s | replica    | rockpi_14            | python-pi                 | setup replica of python-pi
t= 319.0s | replica    | rockpi_14            | python-pi                 | finish replica of python-pi
t= 320.0s | replica    | rpi3_28              | fio                       | deploy replica of fio
t= 321.0s | replica    | rpi3_28              | fio                       | startup replica of fio
t= 322.0s | replica    | rpi3_28              | fio                       | setup replica of fio
t= 323.0s | replica    | rpi3_28              | fio                       | finish replica of fio
t= 324.0s | replica    | nx_4                 | python-pi                 | deploy replica of python-pi
t= 325.0s | replica    | rpi3_29              | fio                       | deploy replica of fio
t= 326.0s | replica    | rpi3_29              | fio                       | startup replica of fio
t= 327.0s | replica    | rpi3_29              | fio                       | setup replica of fio
t= 328.0s | replica    | rpi3_29              | fio                       | finish replica of fio
t= 329.0s | replica    | nx_4                 | python-pi                 | startup replica of python-pi
t= 330.0s | replica    | nx_4                 | python-pi                 | setup replica of python-pi
t= 331.0s | replica    | nx_4                 | python-pi                 | finish replica of python-pi
t= 332.0s | replica    | nx_4                 | python-pi                 | deploy replica of python-pi
t= 333.0s | replica    | nx_4                 | python-pi                 | startup replica of python-pi
t= 334.0s | replica    | nx_4                 | python-pi                 | setup replica of python-pi
t= 335.0s | replica    | nx_4                 | python-pi                 | finish replica of python-pi
t= 336.0s | replica    | rpi3_29              | fio                       | deploy replica of fio
t= 337.0s | replica    | rpi3_29              | fio                       | startup replica of fio
t= 338.0s | replica    | rpi3_29              | fio                       | setup replica of fio
t= 339.0s | replica    | rpi3_29              | fio                       | finish replica of fio
t= 340.0s | replica    | rockpi_10            | python-pi                 | deploy replica of python-pi
t= 341.0s | replica    | rockpi_10            | python-pi                 | startup replica of python-pi
t= 342.0s | replica    | rockpi_10            | python-pi                 | setup replica of python-pi
t= 343.0s | replica    | rockpi_10            | python-pi                 | finish replica of python-pi
t= 344.0s | replica    | rockpi_10            | python-pi                 | deploy replica of python-pi
t= 345.0s | replica    | rockpi_10            | python-pi                 | startup replica of python-pi
t= 346.0s | replica    | rockpi_10            | python-pi                 | setup replica of python-pi
t= 347.0s | replica    | rockpi_10            | python-pi                 | finish replica of python-pi
t= 348.0s | replica    | rpi3_29              | fio                       | teardown replica of fio
t= 349.0s | replica    | nx_7                 | python-pi                 | deploy replica of python-pi
t= 350.0s | replica    | nx_7                 | python-pi                 | startup replica of python-pi
t= 351.0s | replica    | nx_7                 | python-pi                 | setup replica of python-pi
t= 352.0s | replica    | nx_7                 | python-pi                 | finish replica of python-pi
t= 353.0s | replica    | rpi3_29              | fio                       | teardown replica of fio
t= 354.0s | replica    | nx_7                 | python-pi                 | deploy replica of python-pi
t= 355.0s | replica    | nx_7                 | python-pi                 | startup replica of python-pi
t= 356.0s | replica    | nx_7                 | python-pi                 | setup replica of python-pi
t= 357.0s | replica    | nx_7                 | python-pi                 | finish replica of python-pi
t= 358.0s | replica    | nx_7                 | python-pi                 | teardown replica of python-pi
t= 359.0s | replica    | rpi3_28              | fio                       | teardown replica of fio
t= 360.0s | replica    | nx_7                 | python-pi                 | teardown replica of python-pi
t= 361.0s | replica    | rpi3_28              | fio                       | teardown replica of fio
t= 362.0s | replica    | rockpi_10            | python-pi                 | teardown replica of python-pi
t= 363.0s | replica    | rpi3_27              | fio                       | teardown replica of fio
t= 364.0s | replica    | rockpi_10            | python-pi                 | teardown replica of python-pi
t= 365.0s | replica    | rpi3_27              | fio                       | teardown replica of fio
t= 366.0s | replica    | nx_4                 | python-pi                 | teardown replica of python-pi
t= 367.0s | replica    | rpi3_23              | fio                       | teardown replica of fio
t= 368.0s | replica    | rpi3_23              | fio                       | teardown replica of fio
t= 369.0s | replica    | nx_4                 | python-pi                 | deploy replica of python-pi
t= 370.0s | replica    | nx_4                 | python-pi                 | startup replica of python-pi
t= 371.0s | replica    | nx_4                 | python-pi                 | setup replica of python-pi
t= 372.0s | replica    | nx_4                 | python-pi                 | finish replica of python-pi
t= 373.0s | replica    | nx_4                 | python-pi                 | teardown replica of python-pi
t= 374.0s | replica    | rpi3_22              | fio                       | teardown replica of fio
t= 375.0s | replica    | nx_4                 | python-pi                 | teardown replica of python-pi
t= 376.0s | replica    | rpi3_22              | fio                       | teardown replica of fio
t= 377.0s | replica    | rockpi_14            | python-pi                 | teardown replica of python-pi
t= 378.0s | replica    | rpi3_21              | fio                       | teardown replica of fio
t= 379.0s | replica    | rockpi_14            | python-pi                 | teardown replica of python-pi
t= 380.0s | replica    | rpi3_21              | fio                       | teardown replica of fio
t= 381.0s | replica    | rockpi_16            | python-pi                 | teardown replica of python-pi
t= 382.0s | replica    | nx_13                | python-pi                 | teardown replica of python-pi
t= 383.0s | replica    | rockpi_16            | python-pi                 | teardown replica of python-pi
t= 384.0s | replica    | nx_13                | python-pi                 | teardown replica of python-pi
t= 385.0s | replica    | rockpi_19            | python-pi                 | teardown replica of python-pi
t= 386.0s | replica    | rockpi_19            | python-pi                 | teardown replica of python-pi
t= 387.0s | replica    | rockpi_21            | python-pi                 | teardown replica of python-pi
t= 388.0s | replica    | rockpi_5             | python-pi                 | teardown replica of python-pi
t= 389.0s | replica    | rockpi_12            | python-pi                 | teardown replica of python-pi
t= 390.0s | replica    | rockpi_5             | python-pi                 | teardown replica of python-pi
t= 391.0s | replica    | rpi3_4               | python-pi                 | teardown replica of python-pi
t= 392.0s | replica    | rockpi_12            | python-pi                 | teardown replica of python-pi
t= 393.0s | replica    | nx_3                 | python-pi                 | teardown replica of python-pi
t= 394.0s | replica    | nx_3                 | python-pi                 | teardown replica of python-pi
t= 395.0s | replica    | rockpi_13            | python-pi                 | teardown replica of python-pi
t= 396.0s | replica    | rpi3_5               | python-pi                 | teardown replica of python-pi
t= 397.0s | replica    | coral_3              | python-pi                 | teardown replica of python-pi
t= 398.0s | replica    | coral_1              | python-pi                 | teardown replica of python-pi
t= 399.0s | replica    | nx_10                | python-pi                 | teardown replica of python-pi

GROUPED BY NODE-FUNCTION
========================

coral_1 - python-pi:
--------------------
  t=  32.0s - deploy replica of python-pi [replica]
  t=  37.0s - startup replica of python-pi [replica]
  t=  38.0s - setup replica of python-pi [replica]
  t=  39.0s - finish replica of python-pi [replica]
  t= 398.0s - teardown replica of python-pi [replica]
  Total events: 5

coral_3 - python-pi:
--------------------
  t=  40.0s - deploy replica of python-pi [replica]
  t=  45.0s - startup replica of python-pi [replica]
  t=  46.0s - setup replica of python-pi [replica]
  t=  47.0s - finish replica of python-pi [replica]
  t= 397.0s - teardown replica of python-pi [replica]
  Total events: 5

global - fio:
-------------
  t=   0.0s - deploy fio [deployment]
  Total events: 1

global - python-pi:
-------------------
  t=   0.0s - deploy python-pi [deployment]
  Total events: 1

global - resnet50-inference:
----------------------------
  t=   0.0s - deploy resnet50-inference [deployment]
  Total events: 1

global - resnet50-preprocessing:
--------------------------------
  t=   0.0s - deploy resnet50-preprocessing [deployment]
  Total events: 1

global - resnet50-training:
---------------------------
  t=   0.0s - deploy resnet50-training [deployment]
  Total events: 1

global - speech-inference:
--------------------------
  t=   0.0s - deploy speech-inference [deployment]
  Total events: 1

nano_3 - resnet50-training:
---------------------------
  t=   3.0s - deploy replica of resnet50-training [replica]
  t=  16.0s - startup replica of resnet50-training [replica]
  t=  17.0s - setup replica of resnet50-training [replica]
  t=  18.0s - finish replica of resnet50-training [replica]
  Total events: 4

nano_3 → nuc_0 - unknown:
-------------------------
  t=   7.4s - data_upload (98.2 MB) [network]
  t=   7.6s - data_upload (98.2 MB) [network]
  Total events: 2

nuc_0 → nano_3 - unknown:
-------------------------
  t=   2.8s - data_download (55.3 MB) [network]
  t=   2.9s - data_download (55.3 MB) [network]
  t=   3.0s - data_download (55.3 MB) [network]
  t=   3.1s - data_download (55.3 MB) [network]
  t=   7.5s - data_download (55.3 MB) [network]
  t=   7.7s - data_download (55.3 MB) [network]
  Total events: 6

nuc_0 → nx_10 - unknown:
------------------------
  t=   2.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_0 → nx_3 - unknown:
-----------------------
  t=   4.3s - data_download (45.8 MB) [network]
  Total events: 1

nuc_0 → rockpi_13 - unknown:
----------------------------
  t=   4.0s - data_download (45.8 MB) [network]
  Total events: 1

nuc_0 → rockpi_16 - unknown:
----------------------------
  t=   6.0s - data_download (45.8 MB) [network]
  Total events: 1

nuc_0 → rockpi_19 - unknown:
----------------------------
  t=   5.6s - data_download (45.8 MB) [network]
  Total events: 1

nuc_0 → rockpi_21 - unknown:
----------------------------
  t=   5.1s - data_download (45.8 MB) [network]
  t=   5.7s - data_download (45.8 MB) [network]
  Total events: 2

nuc_0 → rockpi_30 - unknown:
----------------------------
  t=   2.5s - data_download (45.8 MB) [network]
  Total events: 1

nuc_0 → rockpi_5 - unknown:
---------------------------
  t=   6.2s - data_download (45.8 MB) [network]
  Total events: 1

nx_10 - python-pi:
------------------
  t=  28.0s - deploy replica of python-pi [replica]
  t=  29.0s - startup replica of python-pi [replica]
  t=  30.0s - setup replica of python-pi [replica]
  t=  31.0s - finish replica of python-pi [replica]
  t= 399.0s - teardown replica of python-pi [replica]
  Total events: 5

nx_10 - resnet50-inference:
---------------------------
  t=   0.0s - deploy replica of resnet50-inference [replica]
  t=  14.0s - startup replica of resnet50-inference [replica]
  t=  15.0s - setup replica of resnet50-inference [replica]
  t=  20.0s - finish replica of resnet50-inference [replica]
  Total events: 4

nx_13 - python-pi:
------------------
  t= 138.0s - deploy replica of python-pi [replica]
  t= 145.0s - startup replica of python-pi [replica]
  t= 146.0s - setup replica of python-pi [replica]
  t= 147.0s - finish replica of python-pi [replica]
  t= 155.0s - deploy replica of python-pi [replica]
  t= 156.0s - startup replica of python-pi [replica]
  t= 157.0s - setup replica of python-pi [replica]
  t= 158.0s - finish replica of python-pi [replica]
  t= 176.0s - teardown replica of python-pi [replica]
  t= 178.0s - teardown replica of python-pi [replica]
  t= 271.0s - deploy replica of python-pi [replica]
  t= 272.0s - startup replica of python-pi [replica]
  t= 273.0s - setup replica of python-pi [replica]
  t= 274.0s - finish replica of python-pi [replica]
  t= 292.0s - deploy replica of python-pi [replica]
  t= 293.0s - startup replica of python-pi [replica]
  t= 294.0s - setup replica of python-pi [replica]
  t= 295.0s - finish replica of python-pi [replica]
  t= 382.0s - teardown replica of python-pi [replica]
  t= 384.0s - teardown replica of python-pi [replica]
  Total events: 20

nx_13 - resnet50-preprocessing:
-------------------------------
  t= 279.0s - deploy replica of resnet50-preprocessing [replica]
  t= 288.0s - startup replica of resnet50-preprocessing [replica]
  t= 289.0s - setup replica of resnet50-preprocessing [replica]
  t= 290.0s - finish replica of resnet50-preprocessing [replica]
  t= 291.0s - teardown replica of resnet50-preprocessing [replica]
  Total events: 5

nx_3 - python-pi:
-----------------
  t=  69.0s - deploy replica of python-pi [replica]
  t=  76.0s - startup replica of python-pi [replica]
  t=  77.0s - setup replica of python-pi [replica]
  t=  78.0s - finish replica of python-pi [replica]
  t=  81.0s - deploy replica of python-pi [replica]
  t=  82.0s - startup replica of python-pi [replica]
  t=  83.0s - setup replica of python-pi [replica]
  t=  84.0s - finish replica of python-pi [replica]
  t= 393.0s - teardown replica of python-pi [replica]
  t= 394.0s - teardown replica of python-pi [replica]
  Total events: 10

nx_3 - speech-inference:
------------------------
  t=  68.0s - deploy replica of speech-inference [replica]
  t=  74.0s - startup replica of speech-inference [replica]
  t=  75.0s - setup replica of speech-inference [replica]
  t=  79.0s - finish replica of speech-inference [replica]
  t=  80.0s - teardown replica of speech-inference [replica]
  Total events: 5

nx_4 - python-pi:
-----------------
  t= 324.0s - deploy replica of python-pi [replica]
  t= 329.0s - startup replica of python-pi [replica]
  t= 330.0s - setup replica of python-pi [replica]
  t= 331.0s - finish replica of python-pi [replica]
  t= 332.0s - deploy replica of python-pi [replica]
  t= 333.0s - startup replica of python-pi [replica]
  t= 334.0s - setup replica of python-pi [replica]
  t= 335.0s - finish replica of python-pi [replica]
  t= 366.0s - teardown replica of python-pi [replica]
  t= 369.0s - deploy replica of python-pi [replica]
  t= 370.0s - startup replica of python-pi [replica]
  t= 371.0s - setup replica of python-pi [replica]
  t= 372.0s - finish replica of python-pi [replica]
  t= 373.0s - teardown replica of python-pi [replica]
  t= 375.0s - teardown replica of python-pi [replica]
  Total events: 15

nx_7 - python-pi:
-----------------
  t= 349.0s - deploy replica of python-pi [replica]
  t= 350.0s - startup replica of python-pi [replica]
  t= 351.0s - setup replica of python-pi [replica]
  t= 352.0s - finish replica of python-pi [replica]
  t= 354.0s - deploy replica of python-pi [replica]
  t= 355.0s - startup replica of python-pi [replica]
  t= 356.0s - setup replica of python-pi [replica]
  t= 357.0s - finish replica of python-pi [replica]
  t= 358.0s - teardown replica of python-pi [replica]
  t= 360.0s - teardown replica of python-pi [replica]
  Total events: 10

registry → coral_1 - unknown:
-----------------------------
  t=   3.3s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → coral_3 - unknown:
-----------------------------
  t=   3.5s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → nano_3 - unknown:
----------------------------
  t=   2.4s - docker_pull (95.4 MB) [network]
  Total events: 1

registry → nx_10 - unknown:
---------------------------
  t=   2.3s - docker_pull (95.4 MB) [network]
  t=   3.2s - docker_pull (59.1 MB) [network]
  Total events: 2

registry → nx_13 - unknown:
---------------------------
  t=   5.5s - docker_pull (59.1 MB) [network]
  t=   6.8s - docker_pull (182.2 MB) [network]
  Total events: 2

registry → nx_3 - unknown:
--------------------------
  t=   4.1s - docker_pull (38.1 MB) [network]
  t=   4.2s - docker_pull (59.1 MB) [network]
  Total events: 2

registry → nx_4 - unknown:
--------------------------
  t=   7.1s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → nx_7 - unknown:
--------------------------
  t=   7.3s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → rockpi_10 - unknown:
-------------------------------
  t=   7.2s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → rockpi_12 - unknown:
-------------------------------
  t=   4.5s - docker_pull (59.1 MB) [network]
  t=   6.5s - docker_pull (182.2 MB) [network]
  Total events: 2

registry → rockpi_13 - unknown:
-------------------------------
  t=   3.8s - docker_pull (38.1 MB) [network]
  t=   3.9s - docker_pull (59.1 MB) [network]
  Total events: 2

registry → rockpi_14 - unknown:
-------------------------------
  t=   6.9s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → rockpi_16 - unknown:
-------------------------------
  t=   5.9s - docker_pull (38.1 MB) [network]
  t=   6.7s - docker_pull (59.1 MB) [network]
  Total events: 2

registry → rockpi_19 - unknown:
-------------------------------
  t=   4.9s - docker_pull (59.1 MB) [network]
  t=   5.4s - docker_pull (38.1 MB) [network]
  t=   5.8s - docker_pull (182.2 MB) [network]
  Total events: 3

registry → rockpi_21 - unknown:
-------------------------------
  t=   5.0s - docker_pull (38.1 MB) [network]
  t=   5.2s - docker_pull (182.2 MB) [network]
  t=   6.6s - docker_pull (59.1 MB) [network]
  Total events: 3

registry → rockpi_30 - unknown:
-------------------------------
  t=   2.2s - docker_pull (38.1 MB) [network]
  t=   2.7s - docker_pull (182.2 MB) [network]
  Total events: 2

registry → rockpi_5 - unknown:
------------------------------
  t=   4.7s - docker_pull (59.1 MB) [network]
  t=   6.1s - docker_pull (38.1 MB) [network]
  Total events: 2

registry → rockpi_8 - unknown:
------------------------------
  t=   2.1s - docker_pull (59.1 MB) [network]
  Total events: 1

registry → rpi3_21 - unknown:
-----------------------------
  t=   3.7s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_22 - unknown:
-----------------------------
  t=   4.4s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_23 - unknown:
-----------------------------
  t=   4.6s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_27 - unknown:
-----------------------------
  t=   4.8s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_28 - unknown:
-----------------------------
  t=   5.3s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_29 - unknown:
-----------------------------
  t=   7.0s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_3 - unknown:
----------------------------
  t=   2.0s - docker_pull (19.1 MB) [network]
  Total events: 1

registry → rpi3_4 - unknown:
----------------------------
  t=   3.4s - docker_pull (19.1 MB) [network]
  t=   6.3s - docker_pull (130.7 MB) [network]
  t=   6.4s - docker_pull (52.5 MB) [network]
  Total events: 3

registry → rpi3_5 - unknown:
----------------------------
  t=   3.6s - docker_pull (52.5 MB) [network]
  Total events: 1

rockpi_10 - python-pi:
----------------------
  t= 340.0s - deploy replica of python-pi [replica]
  t= 341.0s - startup replica of python-pi [replica]
  t= 342.0s - setup replica of python-pi [replica]
  t= 343.0s - finish replica of python-pi [replica]
  t= 344.0s - deploy replica of python-pi [replica]
  t= 345.0s - startup replica of python-pi [replica]
  t= 346.0s - setup replica of python-pi [replica]
  t= 347.0s - finish replica of python-pi [replica]
  t= 362.0s - teardown replica of python-pi [replica]
  t= 364.0s - teardown replica of python-pi [replica]
  Total events: 10

rockpi_12 - python-pi:
----------------------
  t=  89.0s - deploy replica of python-pi [replica]
  t=  94.0s - startup replica of python-pi [replica]
  t=  95.0s - setup replica of python-pi [replica]
  t=  96.0s - finish replica of python-pi [replica]
  t=  97.0s - deploy replica of python-pi [replica]
  t=  98.0s - startup replica of python-pi [replica]
  t=  99.0s - setup replica of python-pi [replica]
  t= 100.0s - finish replica of python-pi [replica]
  t= 210.0s - teardown replica of python-pi [replica]
  t= 212.0s - teardown replica of python-pi [replica]
  t= 214.0s - deploy replica of python-pi [replica]
  t= 215.0s - startup replica of python-pi [replica]
  t= 216.0s - setup replica of python-pi [replica]
  t= 217.0s - finish replica of python-pi [replica]
  t= 235.0s - deploy replica of python-pi [replica]
  t= 236.0s - startup replica of python-pi [replica]
  t= 237.0s - setup replica of python-pi [replica]
  t= 238.0s - finish replica of python-pi [replica]
  t= 389.0s - teardown replica of python-pi [replica]
  t= 392.0s - teardown replica of python-pi [replica]
  Total events: 20

rockpi_12 - resnet50-preprocessing:
-----------------------------------
  t= 226.0s - deploy replica of resnet50-preprocessing [replica]
  t= 231.0s - startup replica of resnet50-preprocessing [replica]
  t= 232.0s - setup replica of resnet50-preprocessing [replica]
  t= 233.0s - finish replica of resnet50-preprocessing [replica]
  t= 234.0s - teardown replica of resnet50-preprocessing [replica]
  Total events: 5

rockpi_13 - python-pi:
----------------------
  t=  57.0s - deploy replica of python-pi [replica]
  t=  64.0s - startup replica of python-pi [replica]
  t=  65.0s - setup replica of python-pi [replica]
  t=  66.0s - finish replica of python-pi [replica]
  t= 395.0s - teardown replica of python-pi [replica]
  Total events: 5

rockpi_13 - speech-inference:
-----------------------------
  t=  56.0s - deploy replica of speech-inference [replica]
  t=  62.0s - startup replica of speech-inference [replica]
  t=  63.0s - setup replica of speech-inference [replica]
  t=  67.0s - finish replica of speech-inference [replica]
  Total events: 4

rockpi_14 - python-pi:
----------------------
  t= 308.0s - deploy replica of python-pi [replica]
  t= 313.0s - startup replica of python-pi [replica]
  t= 314.0s - setup replica of python-pi [replica]
  t= 315.0s - finish replica of python-pi [replica]
  t= 316.0s - deploy replica of python-pi [replica]
  t= 317.0s - startup replica of python-pi [replica]
  t= 318.0s - setup replica of python-pi [replica]
  t= 319.0s - finish replica of python-pi [replica]
  t= 377.0s - teardown replica of python-pi [replica]
  t= 379.0s - teardown replica of python-pi [replica]
  Total events: 10

rockpi_16 - python-pi:
----------------------
  t= 280.0s - deploy replica of python-pi [replica]
  t= 285.0s - startup replica of python-pi [replica]
  t= 286.0s - setup replica of python-pi [replica]
  t= 287.0s - finish replica of python-pi [replica]
  t= 300.0s - deploy replica of python-pi [replica]
  t= 301.0s - startup replica of python-pi [replica]
  t= 302.0s - setup replica of python-pi [replica]
  t= 303.0s - finish replica of python-pi [replica]
  t= 381.0s - teardown replica of python-pi [replica]
  t= 383.0s - teardown replica of python-pi [replica]
  Total events: 10

rockpi_16 - speech-inference:
-----------------------------
  t= 164.0s - deploy replica of speech-inference [replica]
  t= 169.0s - startup replica of speech-inference [replica]
  t= 170.0s - setup replica of speech-inference [replica]
  t= 171.0s - finish replica of speech-inference [replica]
  t= 172.0s - teardown replica of speech-inference [replica]
  Total events: 5

rockpi_19 - python-pi:
----------------------
  t= 123.0s - deploy replica of python-pi [replica]
  t= 128.0s - startup replica of python-pi [replica]
  t= 129.0s - setup replica of python-pi [replica]
  t= 130.0s - finish replica of python-pi [replica]
  t= 165.0s - deploy replica of python-pi [replica]
  t= 166.0s - startup replica of python-pi [replica]
  t= 167.0s - setup replica of python-pi [replica]
  t= 168.0s - finish replica of python-pi [replica]
  t= 173.0s - teardown replica of python-pi [replica]
  t= 180.0s - teardown replica of python-pi [replica]
  t= 190.0s - deploy replica of python-pi [replica]
  t= 191.0s - startup replica of python-pi [replica]
  t= 192.0s - setup replica of python-pi [replica]
  t= 193.0s - finish replica of python-pi [replica]
  t= 206.0s - teardown replica of python-pi [replica]
  t= 255.0s - deploy replica of python-pi [replica]
  t= 256.0s - startup replica of python-pi [replica]
  t= 257.0s - setup replica of python-pi [replica]
  t= 258.0s - finish replica of python-pi [replica]
  t= 263.0s - deploy replica of python-pi [replica]
  t= 264.0s - startup replica of python-pi [replica]
  t= 265.0s - setup replica of python-pi [replica]
  t= 266.0s - finish replica of python-pi [replica]
  t= 385.0s - teardown replica of python-pi [replica]
  t= 386.0s - teardown replica of python-pi [replica]
  Total events: 25

rockpi_19 - resnet50-preprocessing:
-----------------------------------
  t= 154.0s - deploy replica of resnet50-preprocessing [replica]
  t= 160.0s - startup replica of resnet50-preprocessing [replica]
  t= 161.0s - setup replica of resnet50-preprocessing [replica]
  t= 162.0s - finish replica of resnet50-preprocessing [replica]
  t= 163.0s - teardown replica of resnet50-preprocessing [replica]
  Total events: 5

rockpi_19 - speech-inference:
-----------------------------
  t= 137.0s - deploy replica of speech-inference [replica]
  t= 143.0s - startup replica of speech-inference [replica]
  t= 144.0s - setup replica of speech-inference [replica]
  t= 148.0s - finish replica of speech-inference [replica]
  t= 149.0s - teardown replica of speech-inference [replica]
  Total events: 5

rockpi_21 - python-pi:
----------------------
  t= 247.0s - deploy replica of python-pi [replica]
  t= 252.0s - startup replica of python-pi [replica]
  t= 253.0s - setup replica of python-pi [replica]
  t= 254.0s - finish replica of python-pi [replica]
  t= 387.0s - teardown replica of python-pi [replica]
  Total events: 5

rockpi_21 - resnet50-preprocessing:
-----------------------------------
  t= 122.0s - deploy replica of resnet50-preprocessing [replica]
  t= 134.0s - startup replica of resnet50-preprocessing [replica]
  t= 135.0s - setup replica of resnet50-preprocessing [replica]
  t= 136.0s - finish replica of resnet50-preprocessing [replica]
  t= 186.0s - deploy replica of resnet50-preprocessing [replica]
  t= 187.0s - startup replica of resnet50-preprocessing [replica]
  t= 188.0s - setup replica of resnet50-preprocessing [replica]
  t= 189.0s - finish replica of resnet50-preprocessing [replica]
  t= 198.0s - teardown replica of resnet50-preprocessing [replica]
  Total events: 9

rockpi_21 - speech-inference:
-----------------------------
  t= 121.0s - deploy replica of speech-inference [replica]
  t= 131.0s - startup replica of speech-inference [replica]
  t= 132.0s - setup replica of speech-inference [replica]
  t= 133.0s - finish replica of speech-inference [replica]
  t= 150.0s - teardown replica of speech-inference [replica]
  t= 151.0s - deploy replica of speech-inference [replica]
  t= 152.0s - startup replica of speech-inference [replica]
  t= 153.0s - setup replica of speech-inference [replica]
  t= 159.0s - finish replica of speech-inference [replica]
  t= 175.0s - teardown replica of speech-inference [replica]
  Total events: 10

rockpi_30 - resnet50-preprocessing:
-----------------------------------
  t=   2.0s - deploy replica of resnet50-preprocessing [replica]
  t=  21.0s - startup replica of resnet50-preprocessing [replica]
  t=  22.0s - setup replica of resnet50-preprocessing [replica]
  t=  23.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

rockpi_30 - speech-inference:
-----------------------------
  t=   1.0s - deploy replica of speech-inference [replica]
  t=  12.0s - startup replica of speech-inference [replica]
  t=  13.0s - setup replica of speech-inference [replica]
  t=  19.0s - finish replica of speech-inference [replica]
  Total events: 4

rockpi_5 - python-pi:
---------------------
  t= 105.0s - deploy replica of python-pi [replica]
  t= 110.0s - startup replica of python-pi [replica]
  t= 111.0s - setup replica of python-pi [replica]
  t= 112.0s - finish replica of python-pi [replica]
  t= 113.0s - deploy replica of python-pi [replica]
  t= 114.0s - startup replica of python-pi [replica]
  t= 115.0s - setup replica of python-pi [replica]
  t= 116.0s - finish replica of python-pi [replica]
  t= 182.0s - teardown replica of python-pi [replica]
  t= 200.0s - deploy replica of python-pi [replica]
  t= 201.0s - startup replica of python-pi [replica]
  t= 202.0s - setup replica of python-pi [replica]
  t= 203.0s - finish replica of python-pi [replica]
  t= 204.0s - teardown replica of python-pi [replica]
  t= 208.0s - teardown replica of python-pi [replica]
  t= 227.0s - deploy replica of python-pi [replica]
  t= 228.0s - startup replica of python-pi [replica]
  t= 229.0s - setup replica of python-pi [replica]
  t= 230.0s - finish replica of python-pi [replica]
  t= 239.0s - deploy replica of python-pi [replica]
  t= 240.0s - startup replica of python-pi [replica]
  t= 241.0s - setup replica of python-pi [replica]
  t= 242.0s - finish replica of python-pi [replica]
  t= 388.0s - teardown replica of python-pi [replica]
  t= 390.0s - teardown replica of python-pi [replica]
  Total events: 25

rockpi_5 - speech-inference:
----------------------------
  t= 185.0s - deploy replica of speech-inference [replica]
  t= 194.0s - startup replica of speech-inference [replica]
  t= 195.0s - setup replica of speech-inference [replica]
  t= 196.0s - finish replica of speech-inference [replica]
  t= 197.0s - teardown replica of speech-inference [replica]
  Total events: 5

rockpi_8 - python-pi:
---------------------
  t=   4.0s - deploy replica of python-pi [replica]
  t=   9.0s - startup replica of python-pi [replica]
  t=  10.0s - setup replica of python-pi [replica]
  t=  11.0s - finish replica of python-pi [replica]
  t=  24.0s - deploy replica of python-pi [replica]
  t=  25.0s - startup replica of python-pi [replica]
