FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-07-18 17:02:53

Total deployment events: 1809
Number of node-function combinations: 575

Event Type Summary:
  Deployment events: 15
  Replica events: 896
  Network events: 898

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference

nuc_9 → rpi3_10 - unknown:
--------------------------
  t=  50.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_11 - unknown:
--------------------------
  t=  38.7s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_12 - unknown:
--------------------------
  t=  47.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_13 - unknown:
--------------------------
  t=  47.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_14 - unknown:
--------------------------
  t=  47.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_15 - unknown:
--------------------------
  t=  35.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_16 - unknown:
--------------------------
  t=  21.3s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_17 - unknown:
--------------------------
  t=  39.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_18 - unknown:
--------------------------
  t=  49.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_19 - unknown:
--------------------------
  t=  49.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_2 - unknown:
-------------------------
  t=  51.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_20 - unknown:
--------------------------
  t=  49.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_21 - unknown:
--------------------------
  t=  49.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_22 - unknown:
--------------------------
  t=  49.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_23 - unknown:
--------------------------
  t=  49.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_24 - unknown:
--------------------------
  t=  48.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_25 - unknown:
--------------------------
  t=  48.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_26 - unknown:
--------------------------
  t=  48.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_27 - unknown:
--------------------------
  t=  39.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_28 - unknown:
--------------------------
  t=  39.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_29 - unknown:
--------------------------
  t=  42.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_3 - unknown:
-------------------------
  t=  51.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_30 - unknown:
--------------------------
  t=  52.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_31 - unknown:
--------------------------
  t=  52.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_32 - unknown:
--------------------------
  t=  52.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_33 - unknown:
--------------------------
  t=  28.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_34 - unknown:
--------------------------
  t=  28.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_35 - unknown:
--------------------------
  t=  27.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_36 - unknown:
--------------------------
  t=  16.1s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_37 - unknown:
--------------------------
  t=  15.3s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_38 - unknown:
--------------------------
  t=  32.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_39 - unknown:
--------------------------
  t=  44.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_4 - unknown:
-------------------------
  t=  51.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_40 - unknown:
--------------------------
  t=  46.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_41 - unknown:
--------------------------
  t=  46.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_42 - unknown:
--------------------------
  t=  49.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_43 - unknown:
--------------------------
  t=  49.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_44 - unknown:
--------------------------
  t=  49.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_45 - unknown:
--------------------------
  t=  16.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_46 - unknown:
--------------------------
  t=  16.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_47 - unknown:
--------------------------
  t=  16.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_48 - unknown:
--------------------------
  t=  42.1s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_49 - unknown:
--------------------------
  t=  41.9s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_5 - unknown:
-------------------------
  t=  51.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_50 - unknown:
--------------------------
  t=  42.0s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_51 - unknown:
--------------------------
  t=  31.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_52 - unknown:
--------------------------
  t=  32.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_53 - unknown:
--------------------------
  t=  32.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_54 - unknown:
--------------------------
  t=   3.6s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_55 - unknown:
--------------------------
  t=   3.7s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi3_57 - unknown:
--------------------------
  t=  49.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_58 - unknown:
--------------------------
  t=  50.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_59 - unknown:
--------------------------
  t=  50.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_6 - unknown:
-------------------------
  t=  51.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_7 - unknown:
-------------------------
  t=  51.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_8 - unknown:
-------------------------
  t=  50.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi3_9 - unknown:
-------------------------
  t=  50.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_0 - unknown:
-------------------------
  t=  32.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_1 - unknown:
-------------------------
  t=  18.4s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_10 - unknown:
--------------------------
  t=  50.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_11 - unknown:
--------------------------
  t=  50.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_12 - unknown:
--------------------------
  t=  51.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_14 - unknown:
--------------------------
  t=  38.8s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_15 - unknown:
--------------------------
  t=  50.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_16 - unknown:
--------------------------
  t=  48.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_17 - unknown:
--------------------------
  t=  48.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_2 - unknown:
-------------------------
  t=  45.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_20 - unknown:
--------------------------
  t=   6.4s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_21 - unknown:
--------------------------
  t=   6.3s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_22 - unknown:
--------------------------
  t=  47.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_23 - unknown:
--------------------------
  t=  48.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_24 - unknown:
--------------------------
  t=  45.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_25 - unknown:
--------------------------
  t=  47.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_26 - unknown:
--------------------------
  t=  48.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_27 - unknown:
--------------------------
  t=  48.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_28 - unknown:
--------------------------
  t=  46.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_29 - unknown:
--------------------------
  t=  46.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_3 - unknown:
-------------------------
  t=  44.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_30 - unknown:
--------------------------
  t=  47.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_31 - unknown:
--------------------------
  t=  47.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_32 - unknown:
--------------------------
  t=  51.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_33 - unknown:
--------------------------
  t=  51.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_34 - unknown:
--------------------------
  t=  42.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_35 - unknown:
--------------------------
  t=  27.5s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_36 - unknown:
--------------------------
  t=  39.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_37 - unknown:
--------------------------
  t=  39.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_38 - unknown:
--------------------------
  t=  48.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_39 - unknown:
--------------------------
  t=  48.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_4 - unknown:
-------------------------
  t=  28.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_40 - unknown:
--------------------------
  t=  41.7s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_41 - unknown:
--------------------------
  t=  52.1s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_42 - unknown:
--------------------------
  t=  46.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_43 - unknown:
--------------------------
  t=  47.2s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_44 - unknown:
--------------------------
  t=  42.6s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_45 - unknown:
--------------------------
  t=  42.3s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_46 - unknown:
--------------------------
  t=  35.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_47 - unknown:
--------------------------
  t=  36.0s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_48 - unknown:
--------------------------
  t=   3.4s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_49 - unknown:
--------------------------
  t=   3.5s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_5 - unknown:
-------------------------
  t=  27.9s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_50 - unknown:
--------------------------
  t=  16.2s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_51 - unknown:
--------------------------
  t=  14.5s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_52 - unknown:
--------------------------
  t=  16.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_53 - unknown:
--------------------------
  t=  16.7s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_54 - unknown:
--------------------------
  t=  42.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_55 - unknown:
--------------------------
  t=  44.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_56 - unknown:
--------------------------
  t=   4.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_57 - unknown:
--------------------------
  t=  26.1s - data_download (45.8 MB) [network]
  Total events: 1

nuc_9 → rpi4_6 - unknown:
-------------------------
  t=  50.5s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_7 - unknown:
-------------------------
  t=  50.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_8 - unknown:
-------------------------
  t=  47.8s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → rpi4_9 - unknown:
-------------------------
  t=  47.4s - data_download (98.2 MB) [network]
  Total events: 1

nuc_9 → xeongpu_0 - unknown:
----------------------------
  t=   5.2s - data_download (98.2 MB) [network]
  Total events: 1

registry → coral_0 - unknown:
-----------------------------
  t=  12.7s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → coral_1 - unknown:
-----------------------------
  t=  25.7s - docker_pull (80.1 MB) [network]
  Total events: 1

registry → coral_2 - unknown:
-----------------------------
  t=   8.3s - docker_pull (80.1 MB) [network]
  Total events: 1

registry → coral_3 - unknown:
-----------------------------
  t=   8.4s - docker_pull (80.1 MB) [network]
  Total events: 1

registry → coral_4 - unknown:
-----------------------------
  t=  11.5s - docker_pull (80.1 MB) [network]
  Total events: 1

registry → nano_0 - unknown:
----------------------------
  t=   2.5s - docker_pull (95.4 MB) [network]
  Total events: 1

registry → nano_1 - unknown:
----------------------------
  t=   2.6s - docker_pull (95.4 MB) [network]
  Total events: 1

registry → nano_2 - unknown:
----------------------------
  t=   2.7s - docker_pull (95.4 MB) [network]
  Total events: 1

registry → nuc_0 - unknown:
---------------------------
  t=   3.2s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_1 - unknown:
---------------------------
  t=   3.3s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_10 - unknown:
----------------------------
  t=   9.4s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_11 - unknown:
----------------------------
  t=   9.5s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_12 - unknown:
----------------------------
  t=  12.0s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_13 - unknown:
----------------------------
  t=  12.1s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_14 - unknown:
----------------------------
  t=  13.3s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_15 - unknown:
----------------------------
  t=  13.4s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_16 - unknown:
----------------------------
  t=  14.2s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_17 - unknown:
----------------------------
  t=  14.3s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_2 - unknown:
---------------------------
  t=   4.9s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_3 - unknown:
---------------------------
  t=   5.0s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_4 - unknown:
---------------------------
  t=   6.1s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_5 - unknown:
---------------------------
  t=   6.2s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_6 - unknown:
---------------------------
  t=   7.5s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_7 - unknown:
---------------------------
  t=   7.6s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_8 - unknown:
---------------------------
  t=   8.5s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → nuc_9 - unknown:
---------------------------
  t=  52.4s - docker_pull (190.7 MB) [network]
  Total events: 1

registry → rockpi_0 - unknown:
------------------------------
  t=  16.8s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_1 - unknown:
------------------------------
  t=  22.0s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_10 - unknown:
-------------------------------
  t=  10.7s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_11 - unknown:
-------------------------------
  t=   3.0s - docker_pull (182.2 MB) [network]
  t=  12.6s - docker_pull (38.1 MB) [network]
  Total events: 2

registry → rockpi_12 - unknown:
-------------------------------
  t=  24.3s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_13 - unknown:
-------------------------------
  t=  21.1s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_14 - unknown:
-------------------------------
  t=   2.9s - docker_pull (182.2 MB) [network]
  Total events: 1

registry → rockpi_15 - unknown:
-------------------------------
  t=   7.9s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_16 - unknown:
-------------------------------
  t=  16.9s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_17 - unknown:
-------------------------------
  t=  13.5s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_18 - unknown:
-------------------------------
  t=  17.5s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_19 - unknown:
-------------------------------
  t=  15.1s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_20 - unknown:
-------------------------------
  t=  23.2s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_21 - unknown:
-------------------------------
  t=   5.3s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_22 - unknown:
-------------------------------
  t=   4.0s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_23 - unknown:
-------------------------------
  t=  17.6s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_24 - unknown:
-------------------------------
  t=  13.6s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_25 - unknown:
-------------------------------
  t=   8.7s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_26 - unknown:
-------------------------------
  t=  10.6s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_27 - unknown:
-------------------------------
  t=  25.2s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_28 - unknown:
-------------------------------
  t=  20.2s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_29 - unknown:
-------------------------------
  t=  24.2s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_3 - unknown:
------------------------------
  t=  20.1s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_30 - unknown:
-------------------------------
  t=  15.2s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_31 - unknown:
-------------------------------
  t=  18.7s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_4 - unknown:
------------------------------
  t=  18.8s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_5 - unknown:
------------------------------
  t=  21.9s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_6 - unknown:
------------------------------
  t=  21.2s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_8 - unknown:
------------------------------
  t=   7.8s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rockpi_9 - unknown:
------------------------------
  t=   5.4s - docker_pull (38.1 MB) [network]
  Total events: 1

registry → rpi3_0 - unknown:
----------------------------
  t=  25.0s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_1 - unknown:
----------------------------
  t=  25.1s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_10 - unknown:
-----------------------------
  t=  22.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_11 - unknown:
-----------------------------
  t=  23.0s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_12 - unknown:
-----------------------------
  t=  17.0s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_13 - unknown:
-----------------------------
  t=  17.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_14 - unknown:
-----------------------------
  t=  17.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_15 - unknown:
-----------------------------
  t=   8.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_16 - unknown:
-----------------------------
  t=   8.6s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_17 - unknown:
-----------------------------
  t=   8.8s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_18 - unknown:
-----------------------------
  t=  20.7s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_19 - unknown:
-----------------------------
  t=  21.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_2 - unknown:
----------------------------
  t=  25.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_20 - unknown:
-----------------------------
  t=  21.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_21 - unknown:
-----------------------------
  t=  20.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_22 - unknown:
-----------------------------
  t=  20.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_23 - unknown:
-----------------------------
  t=  20.6s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_24 - unknown:
-----------------------------
  t=  19.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_25 - unknown:
-----------------------------
  t=  19.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_26 - unknown:
-----------------------------
  t=  20.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_27 - unknown:
-----------------------------
  t=   9.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_28 - unknown:
-----------------------------
  t=   9.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_29 - unknown:
-----------------------------
  t=  11.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_3 - unknown:
----------------------------
  t=  25.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_30 - unknown:
-----------------------------
  t=  27.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_31 - unknown:
-----------------------------
  t=  27.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_32 - unknown:
-----------------------------
  t=  27.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_33 - unknown:
-----------------------------
  t=   5.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_34 - unknown:
-----------------------------
  t=   5.6s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_35 - unknown:
-----------------------------
  t=   5.7s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_36 - unknown:
-----------------------------
  t=   6.8s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_37 - unknown:
-----------------------------
  t=   6.9s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_38 - unknown:
-----------------------------
  t=   7.0s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_39 - unknown:
-----------------------------
  t=  13.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_4 - unknown:
----------------------------
  t=  25.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_40 - unknown:
-----------------------------
  t=  13.7s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_41 - unknown:
-----------------------------
  t=  13.8s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_42 - unknown:
-----------------------------
  t=  21.6s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_43 - unknown:
-----------------------------
  t=  21.7s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_44 - unknown:
-----------------------------
  t=  21.8s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_45 - unknown:
-----------------------------
  t=   4.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_46 - unknown:
-----------------------------
  t=   4.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_47 - unknown:
-----------------------------
  t=   4.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_48 - unknown:
-----------------------------
  t=  26.6s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_49 - unknown:
-----------------------------
  t=  26.7s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_5 - unknown:
----------------------------
  t=  25.6s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_50 - unknown:
-----------------------------
  t=  26.8s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_51 - unknown:
-----------------------------
  t=   7.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_52 - unknown:
-----------------------------
  t=   7.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_53 - unknown:
-----------------------------
  t=   7.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_54 - unknown:
-----------------------------
  t=   2.2s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_55 - unknown:
-----------------------------
  t=   2.3s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi3_56 - unknown:
-----------------------------
  t=   2.8s - docker_pull (130.7 MB) [network]
  Total events: 1

registry → rpi3_57 - unknown:
-----------------------------
  t=  22.1s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_58 - unknown:
-----------------------------
  t=  22.2s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_59 - unknown:
-----------------------------
  t=  22.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_6 - unknown:
----------------------------
  t=  24.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_7 - unknown:
----------------------------
  t=  24.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_8 - unknown:
----------------------------
  t=  24.6s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi3_9 - unknown:
----------------------------
  t=  22.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_0 - unknown:
----------------------------
  t=   7.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_1 - unknown:
----------------------------
  t=   7.7s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi4_10 - unknown:
-----------------------------
  t=  23.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_11 - unknown:
-----------------------------
  t=  23.5s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_12 - unknown:
-----------------------------
  t=  27.4s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_14 - unknown:
-----------------------------
  t=  23.1s - docker_pull (31.5 MB) [network]
  Total events: 1

registry → rpi4_15 - unknown:
-----------------------------
  t=  23.3s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_16 - unknown:
-----------------------------
  t=  17.9s - docker_pull (66.8 MB) [network]
  Total events: 1

registry → rpi4_17 - unknown:
-----------------------------
